"Uniprot1","Uniprot2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","drug1","drug2","drug_pair","network"
"eco:b3396","eco:b3987",2,79,79,90,84,79,90,"Cephalexin","Rifampicin","Cephalexin_Rifampicin","EcoliNet.v1.txt"
"eco:b3396","eco:b3987",2,79,79,90,84,79,90,"Imipenem","Rifampicin","Imipenem_Rifampicin","EcoliNet.v1.txt"
"eco:b3396","eco:b3987",2,79,79,90,84,79,90,"Meropenem","Rifampicin","Meropenem_Rifampicin","EcoliNet.v1.txt"
"eco:b3396","eco:b3987",2,79,79,90,84,79,90,"Penicillin G","Rifampicin","Penicillin G_Rifampicin","EcoliNet.v1.txt"
"eco:b3396","eco:b3987",2,79,79,90,84,79,90,"Piperacillin","Rifampicin","Piperacillin_Rifampicin","EcoliNet.v1.txt"
"eco:b3396","eco:b3988",2,79,79,94,86,79,94,"Amoxicillin","Rifampicin","Amoxicillin_Rifampicin","EcoliNet.v1.txt"
"eco:b3396","eco:b3988",2,79,79,94,86,79,94,"Aztreonam","Rifampicin","Aztreonam_Rifampicin","EcoliNet.v1.txt"
"eco:b3396","eco:b3988",2,79,79,94,86,79,94,"Cefaclor","Rifampicin","Cefaclor_Rifampicin","EcoliNet.v1.txt"
"eco:b3396","eco:b3988",2,79,79,94,86,79,94,"Cefotaxime","Rifampicin","Cefotaxime_Rifampicin","EcoliNet.v1.txt"
"eco:b3396","eco:b3988",2,79,79,94,86,79,94,"Cephalexin","Rifampicin","Cephalexin_Rifampicin","EcoliNet.v1.txt"
"eco:b3396","eco:b3988",2,79,79,94,86,79,94,"Imipenem","Rifampicin","Imipenem_Rifampicin","EcoliNet.v1.txt"
"eco:b3396","eco:b3988",2,79,79,94,86,79,94,"Meropenem","Rifampicin","Meropenem_Rifampicin","EcoliNet.v1.txt"
"eco:b3396","eco:b3988",2,79,79,94,86,79,94,"Penicillin G","Rifampicin","Penicillin G_Rifampicin","EcoliNet.v1.txt"
"eco:b3396","eco:b3988",2,79,79,94,86,79,94,"Piperacillin","Rifampicin","Piperacillin_Rifampicin","EcoliNet.v1.txt"
"eco:b0026","eco:b3987",2,90,122,90,106,90,122,"Pseudomonic acid","Rifampicin","Pseudomonic acid_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3987",2,90,126,90,108,90,126,"Amoxicillin","Rifampicin","Amoxicillin_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3987",2,90,126,90,108,90,126,"Aztreonam","Rifampicin","Aztreonam_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3987",2,90,126,90,108,90,126,"Cefaclor","Rifampicin","Cefaclor_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3987",2,90,126,90,108,90,126,"Cefotaxime","Rifampicin","Cefotaxime_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3987",2,90,126,90,108,90,126,"Cephalexin","Rifampicin","Cephalexin_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3987",2,90,126,90,108,90,126,"Imipenem","Rifampicin","Imipenem_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3987",2,90,126,90,108,90,126,"Meropenem","Rifampicin","Meropenem_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3987",2,90,126,90,108,90,126,"Penicillin G","Rifampicin","Penicillin G_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3987",2,90,126,90,108,90,126,"Piperacillin","Rifampicin","Piperacillin_Rifampicin","EcoliNet.v1.txt"
"eco:b3230","eco:b3987",1,90,259,90,174,90,259,"Doxycycline","Rifampicin","Doxycycline_Rifampicin","EcoliNet.v1.txt"
"eco:b3251","eco:b3987",2,90,99,90,94,90,99,"A22","Rifampicin","A22_Rifampicin","EcoliNet.v1.txt"
"eco:b3296","eco:b3987",1,90,280,90,185,90,280,"Doxycycline","Rifampicin","Doxycycline_Rifampicin","EcoliNet.v1.txt"
"eco:b3985","eco:b3987",1,90,148,90,119,90,148,"Clindamycin","Rifampicin","Clindamycin_Rifampicin","EcoliNet.v1.txt"
"eco:b0026","eco:b3988",2,94,122,94,108,94,122,"Pseudomonic acid","Rifampicin","Pseudomonic acid_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3988",2,94,126,94,110,94,126,"Amoxicillin","Rifampicin","Amoxicillin_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3988",2,94,126,94,110,94,126,"Aztreonam","Rifampicin","Aztreonam_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3988",2,94,126,94,110,94,126,"Cefaclor","Rifampicin","Cefaclor_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3988",2,94,126,94,110,94,126,"Cefotaxime","Rifampicin","Cefotaxime_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3988",2,94,126,94,110,94,126,"Cephalexin","Rifampicin","Cephalexin_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3988",2,94,126,94,110,94,126,"Imipenem","Rifampicin","Imipenem_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3988",2,94,126,94,110,94,126,"Meropenem","Rifampicin","Meropenem_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3988",2,94,126,94,110,94,126,"Penicillin G","Rifampicin","Penicillin G_Rifampicin","EcoliNet.v1.txt"
"eco:b0149","eco:b3988",2,94,126,94,110,94,126,"Piperacillin","Rifampicin","Piperacillin_Rifampicin","EcoliNet.v1.txt"
"eco:b3230","eco:b3988",1,94,259,94,176,94,259,"Doxycycline","Rifampicin","Doxycycline_Rifampicin","EcoliNet.v1.txt"
"eco:b3251","eco:b3988",2,94,99,94,96,94,99,"A22","Rifampicin","A22_Rifampicin","EcoliNet.v1.txt"
"eco:b3296","eco:b3988",1,94,280,94,187,94,280,"Doxycycline","Rifampicin","Doxycycline_Rifampicin","EcoliNet.v1.txt"
"eco:b3985","eco:b3988",1,94,148,94,121,94,148,"Clindamycin","Rifampicin","Clindamycin_Rifampicin","EcoliNet.v1.txt"
"eco:b0026","eco:b3251",2,99,122,99,110,99,122,"Pseudomonic acid","A22","A22_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0149","eco:b3251",2,99,126,99,112,99,126,"Amoxicillin","A22","A22_Amoxicillin","EcoliNet.v1.txt"
"eco:b0149","eco:b3251",2,99,126,99,112,99,126,"Aztreonam","A22","A22_Aztreonam","EcoliNet.v1.txt"
"eco:b0149","eco:b3251",2,99,126,99,112,99,126,"Cefaclor","A22","A22_Cefaclor","EcoliNet.v1.txt"
"eco:b0149","eco:b3251",2,99,126,99,112,99,126,"Cefotaxime","A22","A22_Cefotaxime","EcoliNet.v1.txt"
"eco:b0149","eco:b3251",2,99,126,99,112,99,126,"Cephalexin","A22","A22_Cephalexin","EcoliNet.v1.txt"
"eco:b0149","eco:b3251",2,99,126,99,112,99,126,"Imipenem","A22","A22_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b3251",2,99,126,99,112,99,126,"Meropenem","A22","A22_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b3251",2,99,126,99,112,99,126,"Penicillin G","A22","A22_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b3251",2,99,126,99,112,99,126,"Piperacillin","A22","A22_Piperacillin","EcoliNet.v1.txt"
"eco:b3230","eco:b3251",2,99,259,99,179,99,259,"Doxycycline","A22","A22_Doxycycline","EcoliNet.v1.txt"
"eco:b3251","eco:b3296",2,99,99,280,190,99,280,"A22","Doxycycline","A22_Doxycycline","EcoliNet.v1.txt"
"eco:b3251","eco:b3985",2,99,99,148,124,99,148,"A22","Clindamycin","A22_Clindamycin","EcoliNet.v1.txt"
"eco:b0026","eco:b0149",2,122,122,126,124,122,126,"Pseudomonic acid","Amoxicillin","Amoxicillin_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0149",2,122,122,126,124,122,126,"Pseudomonic acid","Aztreonam","Aztreonam_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0149",2,122,122,126,124,122,126,"Pseudomonic acid","Cefaclor","Cefaclor_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0149",2,122,122,126,124,122,126,"Pseudomonic acid","Cefotaxime","Cefotaxime_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0149",2,122,122,126,124,122,126,"Pseudomonic acid","Cephalexin","Cephalexin_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0149",2,122,122,126,124,122,126,"Pseudomonic acid","Imipenem","Imipenem_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0149",2,122,122,126,124,122,126,"Pseudomonic acid","Meropenem","Meropenem_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0149",2,122,122,126,124,122,126,"Pseudomonic acid","Penicillin G","Penicillin G_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0149",2,122,122,126,124,122,126,"Pseudomonic acid","Piperacillin","Piperacillin_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b3230",1,122,122,259,190,122,259,"Pseudomonic acid","Doxycycline","Doxycycline_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b3296",1,122,122,280,201,122,280,"Pseudomonic acid","Doxycycline","Doxycycline_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b3985",2,122,122,148,135,122,148,"Pseudomonic acid","Clindamycin","Clindamycin_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0149","eco:b3230",2,126,126,259,192,126,259,"Amoxicillin","Doxycycline","Amoxicillin_Doxycycline","EcoliNet.v1.txt"
"eco:b0149","eco:b3230",2,126,126,259,192,126,259,"Aztreonam","Doxycycline","Aztreonam_Doxycycline","EcoliNet.v1.txt"
"eco:b0149","eco:b3230",2,126,126,259,192,126,259,"Cefaclor","Doxycycline","Cefaclor_Doxycycline","EcoliNet.v1.txt"
"eco:b0149","eco:b3230",2,126,126,259,192,126,259,"Cefotaxime","Doxycycline","Cefotaxime_Doxycycline","EcoliNet.v1.txt"
"eco:b0149","eco:b3230",2,126,126,259,192,126,259,"Cephalexin","Doxycycline","Cephalexin_Doxycycline","EcoliNet.v1.txt"
"eco:b0149","eco:b3230",2,126,126,259,192,126,259,"Imipenem","Doxycycline","Doxycycline_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b3230",2,126,126,259,192,126,259,"Meropenem","Doxycycline","Doxycycline_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b3230",2,126,126,259,192,126,259,"Penicillin G","Doxycycline","Doxycycline_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b3230",2,126,126,259,192,126,259,"Piperacillin","Doxycycline","Doxycycline_Piperacillin","EcoliNet.v1.txt"
"eco:b0149","eco:b3296",2,126,126,280,203,126,280,"Amoxicillin","Doxycycline","Amoxicillin_Doxycycline","EcoliNet.v1.txt"
"eco:b0149","eco:b3296",2,126,126,280,203,126,280,"Aztreonam","Doxycycline","Aztreonam_Doxycycline","EcoliNet.v1.txt"
"eco:b0149","eco:b3296",2,126,126,280,203,126,280,"Cefaclor","Doxycycline","Cefaclor_Doxycycline","EcoliNet.v1.txt"
"eco:b0149","eco:b3296",2,126,126,280,203,126,280,"Cefotaxime","Doxycycline","Cefotaxime_Doxycycline","EcoliNet.v1.txt"
"eco:b0149","eco:b3296",2,126,126,280,203,126,280,"Cephalexin","Doxycycline","Cephalexin_Doxycycline","EcoliNet.v1.txt"
"eco:b0149","eco:b3296",2,126,126,280,203,126,280,"Imipenem","Doxycycline","Doxycycline_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b3296",2,126,126,280,203,126,280,"Meropenem","Doxycycline","Doxycycline_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b3296",2,126,126,280,203,126,280,"Penicillin G","Doxycycline","Doxycycline_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b3296",2,126,126,280,203,126,280,"Piperacillin","Doxycycline","Doxycycline_Piperacillin","EcoliNet.v1.txt"
"eco:b0149","eco:b3985",2,126,126,148,137,126,148,"Amoxicillin","Clindamycin","Amoxicillin_Clindamycin","EcoliNet.v1.txt"
"eco:b0149","eco:b3985",2,126,126,148,137,126,148,"Aztreonam","Clindamycin","Aztreonam_Clindamycin","EcoliNet.v1.txt"
"eco:b0149","eco:b3985",2,126,126,148,137,126,148,"Cefaclor","Clindamycin","Cefaclor_Clindamycin","EcoliNet.v1.txt"
"eco:b0149","eco:b3985",2,126,126,148,137,126,148,"Cefotaxime","Clindamycin","Cefotaxime_Clindamycin","EcoliNet.v1.txt"
"eco:b0149","eco:b3985",2,126,126,148,137,126,148,"Cephalexin","Clindamycin","Cephalexin_Clindamycin","EcoliNet.v1.txt"
"eco:b0149","eco:b3985",2,126,126,148,137,126,148,"Imipenem","Clindamycin","Clindamycin_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b3985",2,126,126,148,137,126,148,"Meropenem","Clindamycin","Clindamycin_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b3985",2,126,126,148,137,126,148,"Penicillin G","Clindamycin","Clindamycin_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b3985",2,126,126,148,137,126,148,"Piperacillin","Clindamycin","Clindamycin_Piperacillin","EcoliNet.v1.txt"
"eco:b3230","eco:b3985",1,148,259,148,204,148,259,"Doxycycline","Clindamycin","Clindamycin_Doxycycline","EcoliNet.v1.txt"
"eco:b3296","eco:b3985",1,148,280,148,214,148,280,"Doxycycline","Clindamycin","Clindamycin_Doxycycline","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Amoxicillin","Aztreonam","Amoxicillin_Aztreonam","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Amoxicillin","Cefaclor","Amoxicillin_Cefaclor","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Amoxicillin","Cefotaxime","Amoxicillin_Cefotaxime","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Amoxicillin","Cephalexin","Amoxicillin_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Amoxicillin","Imipenem","Amoxicillin_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Amoxicillin","Meropenem","Amoxicillin_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Amoxicillin","Penicillin G","Amoxicillin_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Amoxicillin","Piperacillin","Amoxicillin_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Aztreonam","Amoxicillin","Amoxicillin_Aztreonam","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Aztreonam","Cefaclor","Aztreonam_Cefaclor","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Aztreonam","Cefotaxime","Aztreonam_Cefotaxime","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Aztreonam","Cephalexin","Aztreonam_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Aztreonam","Imipenem","Aztreonam_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Aztreonam","Meropenem","Aztreonam_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Aztreonam","Penicillin G","Aztreonam_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Aztreonam","Piperacillin","Aztreonam_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefaclor","Amoxicillin","Amoxicillin_Cefaclor","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefaclor","Aztreonam","Aztreonam_Cefaclor","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefaclor","Cefotaxime","Cefaclor_Cefotaxime","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefaclor","Cephalexin","Cefaclor_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefaclor","Imipenem","Cefaclor_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefaclor","Meropenem","Cefaclor_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefaclor","Penicillin G","Cefaclor_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefaclor","Piperacillin","Cefaclor_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefotaxime","Amoxicillin","Amoxicillin_Cefotaxime","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefotaxime","Aztreonam","Aztreonam_Cefotaxime","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefotaxime","Cefaclor","Cefaclor_Cefotaxime","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefotaxime","Cephalexin","Cefotaxime_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefotaxime","Imipenem","Cefotaxime_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefotaxime","Meropenem","Cefotaxime_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefotaxime","Penicillin G","Cefotaxime_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cefotaxime","Piperacillin","Cefotaxime_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cephalexin","Amoxicillin","Amoxicillin_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cephalexin","Aztreonam","Aztreonam_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cephalexin","Cefaclor","Cefaclor_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cephalexin","Cefotaxime","Cefotaxime_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cephalexin","Imipenem","Cephalexin_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cephalexin","Meropenem","Cephalexin_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cephalexin","Penicillin G","Cephalexin_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Cephalexin","Piperacillin","Cephalexin_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Imipenem","Amoxicillin","Amoxicillin_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Imipenem","Aztreonam","Aztreonam_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Imipenem","Cefaclor","Cefaclor_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Imipenem","Cefotaxime","Cefotaxime_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Imipenem","Cephalexin","Cephalexin_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Imipenem","Meropenem","Imipenem_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Imipenem","Penicillin G","Imipenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Imipenem","Piperacillin","Imipenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Meropenem","Amoxicillin","Amoxicillin_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Meropenem","Aztreonam","Aztreonam_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Meropenem","Cefaclor","Cefaclor_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Meropenem","Cefotaxime","Cefotaxime_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Meropenem","Cephalexin","Cephalexin_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Meropenem","Imipenem","Imipenem_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Meropenem","Penicillin G","Meropenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Meropenem","Piperacillin","Meropenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Penicillin G","Amoxicillin","Amoxicillin_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Penicillin G","Aztreonam","Aztreonam_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Penicillin G","Cefaclor","Cefaclor_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Penicillin G","Cefotaxime","Cefotaxime_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Penicillin G","Cephalexin","Cephalexin_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Penicillin G","Imipenem","Imipenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Penicillin G","Meropenem","Meropenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Penicillin G","Piperacillin","Penicillin G_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Piperacillin","Amoxicillin","Amoxicillin_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Piperacillin","Aztreonam","Aztreonam_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Piperacillin","Cefaclor","Cefaclor_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Piperacillin","Cefotaxime","Cefotaxime_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Piperacillin","Cephalexin","Cephalexin_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Piperacillin","Imipenem","Imipenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Piperacillin","Meropenem","Meropenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0084",0,NA,32,32,32,32,32,"Piperacillin","Penicillin G","Penicillin G_Piperacillin","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Amoxicillin","Aztreonam","Amoxicillin_Aztreonam","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Amoxicillin","Cefaclor","Amoxicillin_Cefaclor","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Amoxicillin","Cefotaxime","Amoxicillin_Cefotaxime","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Amoxicillin","Cephalexin","Amoxicillin_Cephalexin","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Amoxicillin","Imipenem","Amoxicillin_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Amoxicillin","Meropenem","Amoxicillin_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Amoxicillin","Penicillin G","Amoxicillin_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Amoxicillin","Piperacillin","Amoxicillin_Piperacillin","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Aztreonam","Amoxicillin","Amoxicillin_Aztreonam","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Aztreonam","Cefaclor","Aztreonam_Cefaclor","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Aztreonam","Cefotaxime","Aztreonam_Cefotaxime","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Aztreonam","Cephalexin","Aztreonam_Cephalexin","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Aztreonam","Imipenem","Aztreonam_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Aztreonam","Meropenem","Aztreonam_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Aztreonam","Penicillin G","Aztreonam_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Aztreonam","Piperacillin","Aztreonam_Piperacillin","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Cefaclor","Amoxicillin","Amoxicillin_Cefaclor","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Cefaclor","Aztreonam","Aztreonam_Cefaclor","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Cefaclor","Cefotaxime","Cefaclor_Cefotaxime","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Cefaclor","Cephalexin","Cefaclor_Cephalexin","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Cefaclor","Imipenem","Cefaclor_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Cefaclor","Meropenem","Cefaclor_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Cefaclor","Penicillin G","Cefaclor_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b0149",0,NA,126,126,126,126,126,"Cefaclor","Piperacillin","Cefaclor_Piperacillin","EcoliNet.v1.txt"
