"KEGG1_KEGG2","KEGG1","KEGG2","Drug1_Drug2","Drug1","Drug2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","network"
"eco:b0084_eco:b3230","eco:b0084","eco:b3230","Cefaclor_Doxycycline","Cefaclor","Doxycycline",5,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3230","eco:b0084","eco:b3230","Cefotaxime_Doxycycline","Cefotaxime","Doxycycline",5,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3230","eco:b0084","eco:b3230","Cephalexin_Doxycycline","Cephalexin","Doxycycline",5,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Amoxicillin_Metformin","Amoxicillin","Metformin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Aztreonam_Metformin","Aztreonam","Metformin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Cefaclor_Metformin","Cefaclor","Metformin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Cefotaxime_Metformin","Cefotaxime","Metformin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Cephalexin_Metformin","Cephalexin","Metformin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Imipenem_Metformin","Imipenem","Metformin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Meropenem_Metformin","Meropenem","Metformin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Amoxicillin_Ciprofloxacin","Amoxicillin","Ciprofloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Amoxicillin_Levofloxacin","Amoxicillin","Levofloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Amoxicillin_Moxifloxacin","Amoxicillin","Moxifloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Amoxicillin_Novobiocin","Amoxicillin","Novobiocin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Aztreonam_Ciprofloxacin","Aztreonam","Ciprofloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Aztreonam_Levofloxacin","Aztreonam","Levofloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Aztreonam_Moxifloxacin","Aztreonam","Moxifloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Aztreonam_Novobiocin","Aztreonam","Novobiocin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Cefaclor_Ciprofloxacin","Cefaclor","Ciprofloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Cefaclor_Levofloxacin","Cefaclor","Levofloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Cefaclor_Moxifloxacin","Cefaclor","Moxifloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Cefaclor_Novobiocin","Cefaclor","Novobiocin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Cefotaxime_Ciprofloxacin","Cefotaxime","Ciprofloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Cefotaxime_Levofloxacin","Cefotaxime","Levofloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Cefotaxime_Moxifloxacin","Cefotaxime","Moxifloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Cefotaxime_Novobiocin","Cefotaxime","Novobiocin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Cephalexin_Ciprofloxacin","Cephalexin","Ciprofloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Cephalexin_Levofloxacin","Cephalexin","Levofloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Cephalexin_Moxifloxacin","Cephalexin","Moxifloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Cephalexin_Novobiocin","Cephalexin","Novobiocin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Imipenem_Levofloxacin","Imipenem","Levofloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Imipenem_Moxifloxacin","Imipenem","Moxifloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Imipenem_Novobiocin","Imipenem","Novobiocin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Meropenem_Moxifloxacin","Meropenem","Moxifloxacin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0084_eco:b3699","eco:b0084","eco:b3699","Meropenem_Novobiocin","Meropenem","Novobiocin",6,1,11,1,6,1,11,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Amoxicillin_Aztreonam","Amoxicillin","Aztreonam",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Amoxicillin_Cefaclor","Amoxicillin","Cefaclor",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Amoxicillin_Cefotaxime","Amoxicillin","Cefotaxime",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Amoxicillin_Cephalexin","Amoxicillin","Cephalexin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Amoxicillin_Imipenem","Amoxicillin","Imipenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Amoxicillin_Mecillinam","Amoxicillin","Mecillinam",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Amoxicillin_Meropenem","Amoxicillin","Meropenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Amoxicillin_Penicillin G","Amoxicillin","Penicillin G",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Amoxicillin_Piperacillin","Amoxicillin","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Aztreonam_Cefaclor","Aztreonam","Cefaclor",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Aztreonam_Cefotaxime","Aztreonam","Cefotaxime",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Aztreonam_Cephalexin","Aztreonam","Cephalexin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Aztreonam_Imipenem","Aztreonam","Imipenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Aztreonam_Mecillinam","Aztreonam","Mecillinam",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Aztreonam_Meropenem","Aztreonam","Meropenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Aztreonam_Penicillin G","Aztreonam","Penicillin G",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Aztreonam_Piperacillin","Aztreonam","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cefaclor_Cefotaxime","Cefaclor","Cefotaxime",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cefaclor_Cephalexin","Cefaclor","Cephalexin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cefaclor_Imipenem","Cefaclor","Imipenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cefaclor_Mecillinam","Cefaclor","Mecillinam",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cefaclor_Meropenem","Cefaclor","Meropenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cefaclor_Penicillin G","Cefaclor","Penicillin G",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cefaclor_Piperacillin","Cefaclor","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cefotaxime_Cephalexin","Cefotaxime","Cephalexin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cefotaxime_Imipenem","Cefotaxime","Imipenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cefotaxime_Mecillinam","Cefotaxime","Mecillinam",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cefotaxime_Meropenem","Cefotaxime","Meropenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cefotaxime_Penicillin G","Cefotaxime","Penicillin G",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cefotaxime_Piperacillin","Cefotaxime","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cephalexin_Imipenem","Cephalexin","Imipenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cephalexin_Mecillinam","Cephalexin","Mecillinam",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cephalexin_Meropenem","Cephalexin","Meropenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cephalexin_Penicillin G","Cephalexin","Penicillin G",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Cephalexin_Piperacillin","Cephalexin","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Imipenem_Mecillinam","Imipenem","Mecillinam",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Imipenem_Meropenem","Imipenem","Meropenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Imipenem_Penicillin G","Imipenem","Penicillin G",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Imipenem_Piperacillin","Imipenem","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Meropenem_Penicillin G","Meropenem","Penicillin G",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Meropenem_Piperacillin","Meropenem","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0635","eco:b0149","eco:b0635","Penicillin G_Piperacillin","Penicillin G","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Amoxicillin_Aztreonam","Amoxicillin","Aztreonam",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Amoxicillin_Cefaclor","Amoxicillin","Cefaclor",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Amoxicillin_Cefotaxime","Amoxicillin","Cefotaxime",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Amoxicillin_Cephalexin","Amoxicillin","Cephalexin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Amoxicillin_Imipenem","Amoxicillin","Imipenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Amoxicillin_Meropenem","Amoxicillin","Meropenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Amoxicillin_Penicillin G","Amoxicillin","Penicillin G",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Amoxicillin_Piperacillin","Amoxicillin","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Aztreonam_Cefaclor","Aztreonam","Cefaclor",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Aztreonam_Cefotaxime","Aztreonam","Cefotaxime",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Aztreonam_Cephalexin","Aztreonam","Cephalexin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Aztreonam_Imipenem","Aztreonam","Imipenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Aztreonam_Meropenem","Aztreonam","Meropenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Aztreonam_Penicillin G","Aztreonam","Penicillin G",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Aztreonam_Piperacillin","Aztreonam","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Cefaclor_Cefotaxime","Cefaclor","Cefotaxime",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Cefaclor_Cephalexin","Cefaclor","Cephalexin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Cefaclor_Imipenem","Cefaclor","Imipenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Cefaclor_Meropenem","Cefaclor","Meropenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Cefaclor_Penicillin G","Cefaclor","Penicillin G",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Cefaclor_Piperacillin","Cefaclor","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Cefotaxime_Cephalexin","Cefotaxime","Cephalexin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Cefotaxime_Imipenem","Cefotaxime","Imipenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Cefotaxime_Meropenem","Cefotaxime","Meropenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Cefotaxime_Penicillin G","Cefotaxime","Penicillin G",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Cefotaxime_Piperacillin","Cefotaxime","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Cephalexin_Imipenem","Cephalexin","Imipenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Cephalexin_Meropenem","Cephalexin","Meropenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Cephalexin_Penicillin G","Cephalexin","Penicillin G",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Cephalexin_Piperacillin","Cephalexin","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Imipenem_Meropenem","Imipenem","Meropenem",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Imipenem_Penicillin G","Imipenem","Penicillin G",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Imipenem_Piperacillin","Imipenem","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Meropenem_Penicillin G","Meropenem","Penicillin G",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Meropenem_Piperacillin","Meropenem","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b0839","eco:b0149","eco:b0839","Penicillin G_Piperacillin","Penicillin G","Piperacillin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Amoxicillin_Triclosan","Amoxicillin","Triclosan",5,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Aztreonam_Triclosan","Aztreonam","Triclosan",5,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Cefaclor_Triclosan","Cefaclor","Triclosan",5,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Cefotaxime_Triclosan","Cefotaxime","Triclosan",5,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Cephalexin_Triclosan","Cephalexin","Triclosan",5,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Imipenem_Triclosan","Imipenem","Triclosan",5,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Meropenem_Triclosan","Meropenem","Triclosan",5,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Penicillin G_Triclosan","Penicillin G","Triclosan",5,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Piperacillin_Triclosan","Piperacillin","Triclosan",5,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3019","eco:b0149","eco:b3019","Amoxicillin_Levofloxacin","Amoxicillin","Levofloxacin",6,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3019","eco:b0149","eco:b3019","Amoxicillin_Moxifloxacin","Amoxicillin","Moxifloxacin",6,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3019","eco:b0149","eco:b3019","Aztreonam_Levofloxacin","Aztreonam","Levofloxacin",6,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3019","eco:b0149","eco:b3019","Aztreonam_Moxifloxacin","Aztreonam","Moxifloxacin",6,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3019","eco:b0149","eco:b3019","Cefaclor_Levofloxacin","Cefaclor","Levofloxacin",6,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3019","eco:b0149","eco:b3019","Cefaclor_Moxifloxacin","Cefaclor","Moxifloxacin",6,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3019","eco:b0149","eco:b3019","Cefotaxime_Levofloxacin","Cefotaxime","Levofloxacin",6,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3019","eco:b0149","eco:b3019","Cefotaxime_Moxifloxacin","Cefotaxime","Moxifloxacin",6,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3019","eco:b0149","eco:b3019","Cephalexin_Levofloxacin","Cephalexin","Levofloxacin",6,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3019","eco:b0149","eco:b3019","Cephalexin_Moxifloxacin","Cephalexin","Moxifloxacin",6,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3019","eco:b0149","eco:b3019","Imipenem_Levofloxacin","Imipenem","Levofloxacin",6,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3019","eco:b0149","eco:b3019","Imipenem_Moxifloxacin","Imipenem","Moxifloxacin",6,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3019","eco:b0149","eco:b3019","Meropenem_Moxifloxacin","Meropenem","Moxifloxacin",6,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3030","eco:b0149","eco:b3030","Amoxicillin_Levofloxacin","Amoxicillin","Levofloxacin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3030","eco:b0149","eco:b3030","Amoxicillin_Moxifloxacin","Amoxicillin","Moxifloxacin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3030","eco:b0149","eco:b3030","Aztreonam_Levofloxacin","Aztreonam","Levofloxacin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3030","eco:b0149","eco:b3030","Aztreonam_Moxifloxacin","Aztreonam","Moxifloxacin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3030","eco:b0149","eco:b3030","Cefaclor_Levofloxacin","Cefaclor","Levofloxacin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3030","eco:b0149","eco:b3030","Cefaclor_Moxifloxacin","Cefaclor","Moxifloxacin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"eco:b0149_eco:b3030","eco:b0149","eco:b3030","Cefotaxime_Levofloxacin","Cefotaxime","Levofloxacin",4,1,7,1,4,1,7,"LC.INT.EcoliNet.764gene.1073link.txt"
